,Trial,Block,Subj,Duration,Duration,Duration,Duration,Duration,Duration,Duration,Duration,Duration,Duration
23,1.0,1,54,0.21200000000000008,0.0,0.164,0.0,0.8680000000000002,0.32399999999999984,0.012,0.2080000000000001,0.024,1.4639999999999995
24,1.0,1,55,0.7400000000000001,0.0,0.0,0.0960000000000005,0.8519999999999994,0.0,1.8560000000000003,0.004,0.0,0.0919999999999999
25,1.0,1,57,0.0,0.192,0.11999999999999991,1.944,0.012,0.0,0.096,1.3480000000000003,0.0,0.024
26,1.0,1,60,0.0,0.008,0.108,0.012,0.0,0.7000000000000001,0.0,0.0,0.7320000000000004,1.7639999999999996
27,1.0,1,61,0.3720000000000003,1.3999999999999995,0.0,1.4040000000000001,0.0,0.3359999999999999,0.0,0.1560000000000001,0.02,0.2200000000000001
28,1.0,1,62,0.0,0.1840000000000001,0.0,0.4399999999999999,0.3399999999999999,2.4640000000000004,0.0,0.0,0.496,0.024
29,1.0,1,63,0.3800000000000003,0.0,0.8399999999999996,0.6559999999999999,0.0,0.0,1.124,0.204,0.0,0.5199999999999996
30,1.0,1,67,0.0,1.3159999999999998,0.27200000000000013,0.0,0.0,0.6679999999999999,0.0,0.044,1.1880000000000002,0.16
31,1.0,1,68,0.0,0.0090000000000001,0.1199999999999999,1.078,2.548,0.0,0.085,0.0,0.0,0.0970000000000007
32,1.0,1,69,0.6600000000000004,0.0,0.0,0.0,0.8640000000000001,0.0,1.204,0.012,0.0,0.2599999999999997
33,1.0,1,70,1.9600000000000002,0.0,0.1639999999999999,0.0,0.0,0.7039999999999997,0.10000000000000049,0.0,0.2160000000000002,0.6399999999999997
34,1.0,1,71,0.031999999999999904,0.0,0.1640000000000001,0.008,0.0,0.4440000000000001,1.8000000000000003,0.0,0.9160000000000003,0.0399999999999999
35,2.0,1,23,0.0,0.768,0.0,0.192,1.3679999999999997,0.0,0.5000000000000001,0.7120000000000004,0.0,0.0719999999999999
36,2.0,1,26,0.0,0.0,0.0159999999999995,0.0,0.26,1.6679999999999995,0.2239999999999999,0.0,0.88,0.3640000000000001
37,2.0,1,27,0.0,0.0,1.044,0.0,0.428,0.156,1.2920000000000003,0.2719999999999996,0.0,0.35599999999999987
38,2.0,1,28,0.0,0.08,0.004,0.0,0.0,0.032,0.0,1.392,1.6440000000000001,0.26
39,2.0,1,29,0.0,0.0,0.2359999999999996,0.0,0.7159999999999997,0.436,0.0,0.0,2.2,0.052000000000000005
40,2.0,1,30,0.0,0.5279999999999996,0.9160000000000001,0.0,1.1039999999999999,0.0,0.0,0.0,0.07199999999999951,0.5440000000000003
41,2.0,1,31,1.8920000000000001,0.0,0.0,0.35200000000000004,0.3279999999999996,0.0,0.2679999999999998,0.0,0.0,0.9160000000000004
42,2.0,1,34,0.1439999999999999,1.724,0.0,0.0,0.0399999999999995,0.0,1.096,0.0,0.0,0.4079999999999995
43,2.0,1,35,0.008,0.0,0.372,1.5599999999999996,0.1399999999999999,0.8080000000000004,0.1400000000000001,0.3880000000000001,0.1359999999999995,0.032
44,2.0,1,36,0.0,0.8759999999999998,0.244,0.47599999999999976,1.6040000000000005,0.2959999999999999,0.0,0.0,0.0,0.152
45,2.0,1,37,0.012,0.0999999999999999,2.608,0.0,0.048,0.8479999999999994,0.0,0.0,0.0,0.072
46,2.0,1,38,0.0,0.0,0.392,0.8480000000000001,0.024,0.324,1.0199999999999998,0.0,0.156,0.9159999999999999
47,2.0,1,39,0.0,0.0,0.0,0.9439999999999996,0.0,0.1919999999999997,0.8440000000000001,0.144,1.8000000000000003,0.016
48,2.0,1,40,0.2319999999999999,0.0,1.4560000000000002,0.0,0.0,0.0,0.0,0.4800000000000002,0.008,0.8359999999999997
49,2.0,1,41,0.0,0.024,0.0,0.1079999999999999,0.6839999999999999,0.0,0.0,1.4320000000000002,1.1359999999999997,0.4119999999999998
50,2.0,1,42,0.0,1.2319999999999998,0.0,1.2120000000000004,0.6119999999999999,0.0,0.0,0.5959999999999998,0.0,0.1560000000000001
51,2.0,1,43,0.14,0.0,1.92,0.1440000000000001,0.8840000000000002,0.5119999999999998,0.0,0.0,0.0,0.3679999999999999
52,2.0,1,44,0.0,0.3520000000000001,0.0,1.2160000000000002,0.8880000000000001,0.2679999999999998,0.524,0.5279999999999997,0.0,0.124
53,2.0,1,45,0.1480000000000001,0.4799999999999997,1.0480000000000003,0.036,0.5840000000000001,0.0,0.0,0.7279999999999996,0.192,0.204
54,2.0,1,46,0.0,0.0,1.7079999999999997,0.0,0.0,0.0,0.0,0.0,2.048,0.004
55,2.0,1,47,0.0,0.0,0.1439999999999999,0.2319999999999999,0.2159999999999999,0.0,1.7240000000000002,0.528,0.256,0.6959999999999996
56,2.0,1,49,1.7960000000000003,0.0,0.4039999999999999,0.0,0.152,1.2559999999999998,0.0,0.0959999999999995,0.0,0.088
57,2.0,1,53,0.4200000000000001,0.0,0.0,0.7239999999999998,0.0,0.0,2.308,0.0,0.0,0.3839999999999998
58,2.0,1,54,0.0,0.0,0.0,0.43200000000000005,1.9439999999999997,0.0,0.2239999999999999,0.1480000000000001,0.0,1.0000000000000002
59,2.0,1,55,0.02,0.0,1.38,0.3040000000000002,0.0,1.04,0.012,0.0,0.5800000000000001,0.44799999999999973
60,2.0,1,57,0.0,0.5879999999999999,0.152,1.2240000000000002,0.2319999999999999,0.0,0.9799999999999998,0.0,0.6199999999999999,0.016
61,2.0,1,60,0.004,0.096,0.0,0.0,0.464,0.016,0.02,0.0,0.0,2.8560000000000003
62,2.0,1,61,1.0439999999999998,0.0,0.0,1.1959999999999997,0.0,0.0,0.6679999999999999,0.0,0.0,0.8
63,2.0,1,62,0.0,0.5520000000000003,0.0,0.0,0.0,3.1079999999999997,0.0,0.0,0.2800000000000002,0.032
64,2.0,1,63,0.0,0.2319999999999997,0.5359999999999998,0.6560000000000001,0.0,0.256,0.6120000000000001,0.0,1.6079999999999999,0.008
65,2.0,1,67,0.0,0.212,2.88,0.0,0.0,0.0,0.032,0.0,0.4480000000000004,0.2599999999999996
66,2.0,1,68,0.0,0.0,0.0,1.6910000000000003,1.9609999999999999,0.0,0.0,0.0,0.0,0.341
67,2.0,1,69,0.6199999999999999,0.172,0.0,0.8959999999999996,0.0,0.0,0.208,1.7280000000000004,0.0,0.32
68,2.0,1,70,0.6879999999999997,0.0,0.0,0.0,0.0,0.5080000000000002,0.248,0.0,2.2319999999999993,0.14800000000000002
69,2.0,1,71,0.04,0.212,0.0,0.0,0.0,0.0799999999999999,0.252,2.5839999999999996,0.0,0.08399999999999991
70,3.0,1,23,0.0,0.1959999999999999,0.3520000000000001,0.7320000000000002,0.012,0.0,1.5399999999999998,0.0,0.9200000000000002,0.044
71,3.0,1,26,0.0,0.2999999999999998,0.0,1.08,0.0,0.0,0.0,0.228,1.644,0.2759999999999998
72,3.0,1,27,0.0,0.008,0.4999999999999999,0.092,0.0,0.016,0.1879999999999995,0.4439999999999998,2.052,0.5000000000000006
73,3.0,1,28,0.0,0.0,0.2840000000000002,0.2159999999999997,0.0879999999999999,0.0,2.22,0.0,0.216,0.4359999999999998
74,3.0,1,29,0.0,0.0,0.048,0.0,1.2160000000000004,0.0,0.0,0.0,2.1439999999999997,0.068
75,3.0,1,30,0.0,2.0520000000000005,0.0,1.3319999999999996,0.0,0.0,0.0,0.0,0.0,0.3880000000000002
76,3.0,1,31,0.0,1.7720000000000002,0.047999999999999904,0.1760000000000001,0.1800000000000001,0.86,0.2240000000000002,0.0,0.028,0.372
77,3.0,1,34,0.2319999999999999,0.40000000000000013,0.0,0.0,0.012,0.02,1.856,0.0,0.5280000000000005,0.58
78,3.0,1,35,0.42,0.012,0.0,1.6839999999999995,0.0,0.3640000000000001,0.0,0.012,0.7520000000000002,0.3640000000000002
79,3.0,1,36,0.5200000000000001,0.0,0.004,1.9559999999999997,0.0,0.8120000000000004,0.0,0.0,0.2320000000000002,0.06
80,3.0,1,37,1.484,0.0,0.2280000000000002,1.4359999999999995,0.0,0.6320000000000003,0.0,0.0,0.0,0.04
81,3.0,1,38,0.0,0.196,1.008,0.056,0.0,0.036000000000000004,0.0,0.4280000000000005,1.712,0.236
82,3.0,1,39,0.0,0.0,0.012,0.2000000000000004,1.2120000000000002,0.048,0.6039999999999999,0.152,1.3159999999999998,0.264
83,3.0,1,40,0.0,0.0,2.3919999999999995,0.0,0.5720000000000001,0.0,0.0,0.016,0.0,0.4480000000000004
84,3.0,1,41,0.0,0.0,0.23199999999999968,0.0,0.5439999999999998,0.0,1.8160000000000003,0.7280000000000001,0.0,0.4960000000000002
85,3.0,1,42,0.096,0.232,0.004,2.7760000000000002,0.0,0.8360000000000006,0.0,0.0,0.0,0.0119999999999994
86,3.0,1,43,0.8399999999999994,0.0,0.012,0.1000000000000005,1.8920000000000006,0.1800000000000001,0.0,0.5320000000000003,0.0,0.3839999999999994
87,3.0,1,44,0.0,0.35599999999999976,0.0,0.7240000000000002,0.4560000000000001,0.2319999999999997,0.2000000000000001,0.496,1.0039999999999998,0.3039999999999999
88,3.0,1,45,0.0,0.0,1.112,0.7319999999999993,0.0,0.0,0.4840000000000004,0.0,0.8600000000000001,0.192
89,3.0,1,46,0.0,0.3319999999999999,1.2120000000000002,0.0,0.6399999999999997,0.0,0.0,0.0,1.5520000000000003,0.004
90,3.0,1,47,0.0,0.1199999999999996,0.0,0.0,1.4320000000000002,0.008,0.168,0.9760000000000004,1.0120000000000002,0.1879999999999996
91,3.0,1,49,0.0,0.4720000000000001,2.3080000000000003,0.5920000000000001,0.0,0.0,0.0,0.008,0.056,0.32400000000000023
92,3.0,1,53,0.2079999999999999,0.004,0.24,0.6080000000000003,0.3480000000000003,0.0,1.376,0.0,0.088,0.7799999999999999
93,3.0,1,54,0.0,0.0,0.308,0.7920000000000005,2.052,0.032,0.02,0.032,0.1039999999999999,0.2759999999999999
94,3.0,1,55,0.0799999999999999,0.0,1.108,0.0,2.2800000000000002,0.0,0.012,0.0,0.0,0.336
95,3.0,1,57,0.0,0.37999999999999984,0.0,1.5360000000000003,0.0,0.0,1.4519999999999997,0.0,0.0,0.4440000000000004
96,3.0,1,60,0.21599999999999991,0.4720000000000001,0.012,0.6560000000000006,0.0,1.5360000000000005,0.0,0.0,0.0,0.4039999999999996
97,3.0,1,61,0.0,0.3159999999999998,1.0520000000000005,1.488,0.7160000000000002,0.0,0.0,0.0,0.33599999999999963,0.016
98,3.0,1,62,0.0,0.0,0.5759999999999998,1.1159999999999999,0.0,2.2720000000000002,0.0,0.0,0.0,0.0160000000000004
99,3.0,1,63,0.0,0.496,0.0,0.0,0.0,0.2279999999999999,2.724,0.0,0.516,0.008
100,3.0,1,67,0.0,3.2920000000000007,0.0,0.0,0.1,0.0,0.0,0.2679999999999997,0.0,0.1679999999999997
101,3.0,1,68,0.1579999999999998,0.3359999999999996,0.0519999999999995,0.5360000000000001,0.872,1.4849999999999994,0.0,0.0,0.0,0.3369999999999988
102,3.0,1,69,0.0,0.0,0.0,0.0,0.8280000000000002,0.0,0.8240000000000002,1.9359999999999997,0.0,0.3800000000000001
103,3.0,1,70,1.2919999999999998,0.16,0.0,0.156,0.132,0.24,0.0,0.0,0.9000000000000001,0.7959999999999999
104,3.0,1,71,0.0,0.752,0.0,0.0,1.2039999999999997,0.4720000000000004,0.244,0.0,1.0920000000000005,0.04
105,4.0,1,23,0.0,1.32,0.0,0.0,0.4520000000000004,0.0,0.0,1.7759999999999996,0.0,0.0919999999999999
106,4.0,1,26,0.188,0.0,0.0,0.184,0.0,1.0479999999999998,0.0,0.0,1.516,0.5360000000000003
107,4.0,1,27,0.6279999999999996,0.004,0.092,0.0,0.04,0.0,0.008,0.5959999999999996,1.5079999999999996,0.7559999999999999
108,4.0,1,28,0.2919999999999998,2.628,0.0,0.0,0.0,0.024,0.092,0.0,0.0,0.572
109,4.0,1,29,0.0,0.04,0.004,0.0,0.2,0.0,0.0,0.7280000000000004,2.048,0.2680000000000002
110,4.0,1,30,0.3320000000000003,0.06,0.0,1.772,0.0,0.0,0.0,0.0,0.328,0.6799999999999999
111,4.0,1,31,0.0,0.9640000000000002,0.0,0.012,1.3319999999999996,0.46399999999999975,0.45600000000000007,0.0,0.0,0.5280000000000002
112,4.0,1,34,0.0,1.4520000000000004,0.5799999999999997,0.072,0.772,0.0,0.316,0.288,0.0,0.112
113,4.0,1,35,0.3279999999999998,0.0,0.012,2.2,0.0,0.3839999999999998,0.02,0.3960000000000001,0.0,0.20800000000000002
114,4.0,1,36,0.0,0.7320000000000002,0.0,0.748,1.5399999999999994,0.0,0.4519999999999999,0.0,0.0,0.2479999999999997
115,4.0,1,37,0.044,0.0,1.2559999999999996,0.0,0.2239999999999999,2.108,0.0,0.0,0.012,0.076
116,4.0,1,38,0.288,0.804,0.0,0.0,0.52,1.1439999999999997,0.6400000000000001,0.0,0.3079999999999998,0.02
117,4.0,1,39,0.0,0.0,0.0,0.276,3.3520000000000003,0.0,0.0,0.0,0.0,0.2559999999999997
118,4.0,1,40,2.7880000000000003,0.0,0.1479999999999997,0.0,0.0,0.0,0.008,0.0,0.0,0.47199999999999975
119,4.0,1,41,0.4359999999999999,0.016,0.0,0.6200000000000002,0.0,0.02,0.4519999999999998,1.296,0.196,0.728
120,4.0,1,42,0.0,0.3160000000000003,0.0,0.1399999999999999,2.308,0.784,0.008,0.0,0.1320000000000001,0.116
121,4.0,1,43,1.1279999999999997,0.124,0.9119999999999999,0.0,0.204,0.2319999999999999,0.0,1.0400000000000005,0.268,0.032
122,4.0,1,44,0.0,0.1799999999999997,0.0,0.0,0.248,2.2039999999999997,0.548,0.0,0.72,0.04
123,4.0,1,45,0.3960000000000003,0.0,0.8079999999999999,0.0,0.0,0.7160000000000002,0.0,1.124,0.136,0.5359999999999998
124,4.0,1,46,0.176,0.0,1.244,0.0,0.3599999999999999,0.0,1.0640000000000005,0.0,1.104,0.012
125,4.0,1,47,0.0,0.45199999999999985,0.096,0.0,0.076,0.3999999999999999,0.0,1.1119999999999997,1.2360000000000002,0.36799999999999994
126,4.0,1,49,0.3239999999999999,2.496,0.0,0.0,0.0,0.4160000000000001,0.14800000000000002,0.0,0.0,0.328
127,4.0,1,53,0.9719999999999998,0.0,0.0,0.0,0.0,0.9080000000000004,1.2919999999999998,0.0,0.6000000000000001,0.032
128,4.0,1,54,0.304,0.0,0.7200000000000002,1.2199999999999995,0.0,1.02,0.008,0.0,0.024,0.276
129,4.0,1,55,0.0159999999999999,0.46,2.4879999999999995,0.0,0.0,0.4800000000000001,0.004,0.0,0.028,0.232
130,4.0,1,57,0.0,0.2880000000000002,0.0,2.524,0.0,0.0,0.0,0.7319999999999998,0.0,0.248
131,4.0,1,60,0.068,0.0,0.004,0.6160000000000001,0.0,0.04,0.0,0.004,0.008,2.6359999999999997
132,4.0,1,61,1.3279999999999996,0.0,0.0,1.6080000000000005,0.0,0.0,0.8599999999999995,0.0,0.0,0.1319999999999999
133,4.0,1,62,0.4559999999999999,0.0,0.0,0.14,0.0,1.4200000000000004,0.0,0.0,1.3960000000000004,0.4279999999999995
134,4.0,1,63,0.0,0.1599999999999997,0.0,0.0,0.2320000000000002,0.0,0.0,1.0440000000000003,2.332,0.192
135,4.0,1,67,0.0,2.916,0.0,0.0,0.0,0.4999999999999995,0.048,0.0,0.0,0.3399999999999998
136,4.0,1,68,0.23699999999999993,0.0350000000000001,0.062,1.3389999999999997,0.7729999999999998,1.0210000000000001,0.0,0.0,0.0,0.491
137,4.0,1,69,0.0,0.496,0.0,0.0,0.0,0.0,0.0,2.3200000000000003,0.7839999999999996,0.364
138,4.0,1,70,0.7759999999999999,0.044,0.7640000000000001,0.0,0.0,0.7360000000000001,0.236,0.047999999999999904,1.2719999999999996,0.02
139,4.0,1,71,0.004,0.0,0.15200000000000008,0.24,0.9000000000000002,0.0,0.0,0.5960000000000001,1.4,0.052000000000000005
140,5.0,1,23,0.0,0.8359999999999999,0.012,0.8920000000000003,0.008,0.0,1.5319999999999996,0.0,0.14799999999999988,0.0599999999999999
141,5.0,1,26,0.0,0.0,0.0,0.0,0.0,0.956,0.0,0.5759999999999998,1.9319999999999997,0.2880000000000001
142,5.0,1,27,0.4119999999999996,0.0,2.096,0.0,0.30799999999999983,0.0,0.0,0.1360000000000001,0.6280000000000001,0.24
143,5.0,1,28,2.068,0.1639999999999999,0.8999999999999999,0.0,0.0439999999999998,0.0,0.0,0.0,0.2880000000000002,0.3439999999999998
144,5.0,1,29,0.5680000000000001,0.04,0.028,0.0,0.0,0.0,0.0,0.9359999999999997,1.768,0.11599999999999999
145,5.0,1,30,0.0,0.576,0.5519999999999998,0.8639999999999994,0.0,0.8760000000000001,0.0,0.0,0.0,0.4279999999999999
146,5.0,1,31,0.0,0.0,0.5959999999999999,0.3520000000000001,2.5,0.0,0.1640000000000001,0.0,0.0,0.06
147,5.0,1,34,0.0,1.7640000000000002,0.0,0.5800000000000001,0.0,0.24,0.476,0.6239999999999999,0.0,0.2719999999999997
148,5.0,1,35,0.012,0.2159999999999999,0.1039999999999999,0.6960000000000001,1.1119999999999999,0.0,0.244,0.6240000000000001,0.012,0.7039999999999993
149,5.0,1,36,0.2279999999999997,0.6919999999999997,0.0,0.0,0.0,1.3800000000000001,0.8559999999999999,0.196,0.0,0.41200000000000014
150,5.0,1,37,0.012,1.3399999999999999,0.008,1.004,0.032,0.0,0.0,0.0,0.5600000000000002,0.6999999999999995
151,5.0,1,38,0.0,0.0,0.2320000000000002,0.0,0.7799999999999998,0.0,0.536,2.276,0.0,0.02
152,5.0,1,39,0.6120000000000001,0.0,0.0,0.0,2.192,0.1480000000000001,0.5839999999999995,0.0,0.0,0.432
153,5.0,1,40,2.1,0.0,0.0,0.292,0.0,0.0,0.0,0.6799999999999999,0.0,0.6119999999999992
154,5.0,1,41,0.0,0.308,0.0,0.8879999999999996,0.2559999999999997,0.0,0.0,0.9159999999999999,0.4559999999999999,0.692
155,5.0,1,42,0.076,0.0,0.5880000000000003,0.0759999999999999,1.7319999999999995,0.9600000000000001,0.0,0.0,0.1439999999999999,0.1159999999999995
156,5.0,1,43,0.74,0.0,0.6679999999999997,0.0,0.3840000000000001,0.104,0.328,1.74,0.0,0.004
157,5.0,1,44,0.2800000000000001,0.0,0.0,0.0,0.0,1.5239999999999996,0.0,0.004,1.5720000000000005,0.47199999999999986
158,5.0,1,45,0.38,0.348,0.0,0.0,0.2679999999999999,0.0,2.0079999999999996,0.1639999999999999,0.216,0.1559999999999995
159,5.0,1,46,0.0,0.0,0.5199999999999995,0.524,0.0,0.0,0.0,0.0,2.452,0.012
160,5.0,1,47,0.0,1.1840000000000002,0.056,0.0,0.0,0.0,0.0,1.064,0.8519999999999996,0.7720000000000001
161,5.0,1,49,0.0,1.84,0.9199999999999997,0.22,0.0,0.9520000000000002,0.0,0.0,0.0,0.024
162,5.0,1,53,0.1360000000000001,0.3879999999999997,0.1759999999999999,0.0,0.0,0.532,2.424,0.0,0.0,0.18000000000000002
163,5.0,1,54,0.3599999999999998,0.132,0.728,0.5680000000000001,0.0,0.8159999999999995,0.0,0.036000000000000004,0.6560000000000001,0.112
164,5.0,1,55,0.16,0.304,2.924,0.0,0.0,0.0,0.0,0.0,0.004,0.4519999999999998
165,5.0,1,57,0.0,1.0759999999999996,0.1760000000000001,1.0039999999999998,0.028,0.1399999999999999,0.532,0.5359999999999998,0.0,0.2359999999999998
166,5.0,1,60,0.3559999999999996,0.032,0.012,0.3759999999999998,0.008,0.5599999999999996,0.0,0.0,0.012,1.932
167,5.0,1,61,1.22,0.6199999999999999,0.0,0.7080000000000001,0.44799999999999984,0.068,0.0,0.0,0.0,0.8840000000000001
168,5.0,1,62,0.3480000000000003,0.0,0.0,0.0,0.684,2.164,0.04,0.54,0.0,0.17999999999999988
169,5.0,1,63,0.5880000000000001,0.0,0.0,0.0,0.1560000000000001,0.0,2.1,0.0,0.76,0.016
170,5.0,1,67,0.9520000000000001,2.644,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.092
171,5.0,1,68,0.0,0.0,0.0,1.8250000000000002,0.6869999999999996,1.185,0.0,0.0,0.0,0.2759999999999984
172,5.0,1,69,0.0,0.0,0.0,0.064,0.0,0.0559999999999996,0.5560000000000003,1.848,0.388,0.5399999999999993
173,5.0,1,70,1.2479999999999993,0.9799999999999998,0.0,0.1959999999999999,0.532,0.008,0.0,0.012,0.36,0.36800000000000027
174,5.0,1,71,0.0,0.248,0.008,0.3000000000000001,0.5359999999999999,0.0,0.0,1.8439999999999999,0.4360000000000001,0.07200000000000001
175,6.0,1,23,0.0,0.8919999999999996,0.0,0.4159999999999998,0.2080000000000001,0.0,1.2319999999999998,0.0,0.644,0.3280000000000002
176,6.0,1,26,0.0,0.0,0.1960000000000001,0.0,0.4280000000000001,0.0,0.268,0.064,2.1479999999999997,0.2520000000000001
177,6.0,1,27,0.0,0.0,1.4160000000000001,0.0,0.04,0.0,0.8119999999999997,0.0,0.9280000000000006,0.4799999999999996
178,6.0,1,28,0.8240000000000003,0.208,1.7479999999999998,0.064,0.0,0.6120000000000001,0.0,0.0,0.0,0.268
179,6.0,1,29,0.3319999999999998,0.0,0.048,0.0,0.15999999999999992,0.1840000000000001,0.8720000000000003,0.0,1.7240000000000002,0.1239999999999995
180,6.0,1,30,0.524,1.144,0.0,0.008,0.4679999999999999,0.0,0.0,0.0,0.0,0.9479999999999997
181,6.0,1,31,0.2119999999999997,3.032,0.0,0.224,0.248,0.0,0.0,0.0,0.055999999999999994,0.0800000000000004
182,6.0,1,34,0.0,0.6040000000000003,1.4440000000000006,0.0,0.7439999999999998,0.0,0.5119999999999995,0.104,0.2160000000000002,0.1239999999999996
183,6.0,1,35,0.2079999999999997,0.0,0.0,0.8880000000000008,0.0,0.004,0.0,1.5959999999999996,0.0,0.852
184,6.0,1,36,0.6999999999999995,0.3320000000000004,0.088,0.9120000000000001,0.25199999999999967,0.031999999999999904,0.2039999999999999,0.304,0.0,0.8200000000000004
185,6.0,1,37,0.008,1.9400000000000004,0.0,0.0,0.0,0.7839999999999994,0.0,0.004,0.612,0.3159999999999997
186,6.0,1,38,0.0,0.0,0.0,0.0,1.1,0.0,0.0,2.3,0.144,0.4320000000000004
187,6.0,1,39,0.0,0.0,0.0,0.0,3.212,0.0,0.2399999999999997,0.3839999999999999,0.1360000000000005,0.008
188,6.0,1,40,0.0,1.8199999999999998,0.004,0.0,0.7,0.0,0.4200000000000004,0.2079999999999997,0.0,0.56
189,6.0,1,41,0.5120000000000001,0.0,0.0,0.0,1.8199999999999998,0.0,0.0,0.0,1.2560000000000007,0.044
190,6.0,1,42,0.0,0.0,0.0,0.144,2.46,1.0160000000000002,0.0,0.004,0.012,0.1600000000000001
191,6.0,1,43,0.0,0.732,0.904,0.8160000000000005,1.216,0.0,0.0,0.0,0.0,0.2559999999999997
192,6.0,1,44,0.0,0.0,0.0,0.44,0.0,2.452,0.26,0.0,0.2159999999999999,0.6080000000000003
193,6.0,1,45,0.24399999999999983,0.0,0.0,0.0,0.0,0.3159999999999999,1.8159999999999998,0.0,0.7600000000000005,0.5479999999999999
194,6.0,1,46,0.9639999999999997,0.368,0.5359999999999997,0.0,0.9200000000000006,0.0,0.0,0.272,0.8359999999999997,0.02
195,6.0,1,47,0.2920000000000005,0.7919999999999999,0.0,0.0839999999999999,0.0,0.0,0.0,0.6319999999999997,2.036,0.12799999999999992
196,6.0,1,49,0.6560000000000006,0.0,0.916,0.42,0.0,1.3560000000000003,0.0,0.2119999999999997,0.0,0.3879999999999996
197,6.0,1,53,0.28800000000000003,0.0,0.29599999999999993,0.0,0.4039999999999999,0.0,1.8560000000000003,0.0,0.7840000000000005,0.052000000000000005
198,6.0,1,54,0.0,0.0,0.3759999999999999,0.0999999999999999,0.0,2.7720000000000007,0.0,0.2080000000000001,0.0,0.2880000000000002
199,6.0,1,55,0.068,1.592,0.6760000000000006,0.0,0.0,0.1680000000000001,0.0,0.028,0.0,1.1799999999999997
200,6.0,1,57,0.8680000000000005,2.62,0.0,0.16,0.0,0.0,0.0,0.1559999999999997,0.016,0.0
201,6.0,1,60,0.06,0.0,0.0,0.0,0.0,2.2279999999999998,0.032,0.004,0.0,1.088
202,6.0,1,61,1.664,0.0,0.2239999999999997,0.3360000000000001,0.8240000000000005,0.068,0.0,0.0,0.036000000000000004,0.4479999999999994
203,6.0,1,62,0.2839999999999998,0.0,0.0,0.316,1.8080000000000005,1.3000000000000003,0.0,0.0,0.0,0.244
